Date,Hour,Temperature (C),Humidity (%),Seasons,Holiday,Functioning Day,Precipitation
2018-06-03,10,24.8,34,Summer,No Holiday,Yes,0
2018-06-03,11,26.7,30,Summer,No Holiday,Yes,0
2018-06-03,12,28.7,27,Summer,No Holiday,Yes,0
2018-06-03,13,29.4,24,Summer,No Holiday,Yes,0
2018-06-03,14,29.8,26,Summer,No Holiday,Yes,0
2018-06-03,15,30.7,21,Summer,No Holiday,Yes,0
2018-06-03,16,30.4,28,Summer,No Holiday,Yes,0
2018-06-03,17,29.5,29,Summer,No Holiday,Yes,0
2018-06-03,18,29.3,25,Summer,No Holiday,Yes,0
2018-06-03,19,27.4,29,Summer,No Holiday,Yes,0
2018-06-03,20,25.3,32,Summer,No Holiday,Yes,0
2018-06-03,21,24.2,32,Summer,No Holiday,Yes,0
2018-06-03,22,23.0,38,Summer,No Holiday,Yes,0
2018-06-03,23,22.0,44,Summer,No Holiday,Yes,0
2018-06-04,0,21.4,45,Summer,No Holiday,Yes,0
2018-06-04,1,20.7,47,Summer,No Holiday,Yes,0
2018-06-04,2,20.1,49,Summer,No Holiday,Yes,0
2018-06-04,3,19.6,51,Summer,No Holiday,Yes,0
2018-06-04,4,19.4,56,Summer,No Holiday,Yes,0
2018-06-04,5,19.2,56,Summer,No Holiday,Yes,0
2018-06-04,6,18.9,53,Summer,No Holiday,Yes,0
2018-06-04,7,19.5,52,Summer,No Holiday,Yes,0
2018-06-04,8,22.1,44,Summer,No Holiday,Yes,0
2018-06-04,9,23.3,37,Summer,No Holiday,Yes,0
2018-06-04,10,25.1,40,Summer,No Holiday,Yes,0
2018-06-04,11,26.1,37,Summer,No Holiday,Yes,0
2018-06-04,12,26.3,36,Summer,No Holiday,Yes,0
2018-06-04,13,27.4,30,Summer,No Holiday,Yes,0
2018-06-04,14,26.5,43,Summer,No Holiday,Yes,0
2018-06-04,15,25.5,43,Summer,No Holiday,Yes,0
2018-06-04,16,25.5,43,Summer,No Holiday,Yes,0
2018-06-04,17,24.9,46,Summer,No Holiday,Yes,0
2018-06-04,18,24.4,48,Summer,No Holiday,Yes,0
2018-06-04,19,23.9,51,Summer,No Holiday,Yes,0
2018-06-04,20,23.4,43,Summer,No Holiday,Yes,0
2018-06-04,21,22.6,62,Summer,No Holiday,Yes,0
2018-06-04,22,22.0,64,Summer,No Holiday,Yes,0
2018-06-04,23,21.4,68,Summer,No Holiday,Yes,0
2018-06-05,0,20.5,71,Summer,No Holiday,Yes,0
2018-06-05,1,20.0,67,Summer,No Holiday,Yes,0
2018-06-05,2,19.7,66,Summer,No Holiday,Yes,0
2018-06-05,3,19.1,72,Summer,No Holiday,Yes,0
2018-06-05,4,18.5,72,Summer,No Holiday,Yes,0
2018-06-05,5,18.1,73,Summer,No Holiday,Yes,0
2018-06-05,6,17.8,73,Summer,No Holiday,Yes,0
2018-06-05,7,18.8,64,Summer,No Holiday,Yes,0
2018-06-05,8,21.5,58,Summer,No Holiday,Yes,0
2018-06-05,9,23.5,51,Summer,No Holiday,Yes,0
2018-06-05,10,25.5,43,Summer,No Holiday,Yes,0
2018-06-05,11,26.8,37,Summer,No Holiday,Yes,0
2018-06-05,12,28.2,35,Summer,No Holiday,Yes,0
2018-06-05,13,28.6,34,Summer,No Holiday,Yes,0
2018-06-05,14,28.9,34,Summer,No Holiday,Yes,0
2018-06-05,15,29.0,38,Summer,No Holiday,Yes,0
2018-06-05,16,28.8,38,Summer,No Holiday,Yes,0
2018-06-05,17,28.1,37,Summer,No Holiday,Yes,0
2018-06-05,18,27.1,40,Summer,No Holiday,Yes,0
2018-06-05,19,25.5,43,Summer,No Holiday,Yes,0
2018-06-05,20,24.0,46,Summer,No Holiday,Yes,0
2018-06-05,21,23.3,51,Summer,No Holiday,Yes,0
2018-06-05,22,22.4,54,Summer,No Holiday,Yes,0
2018-06-05,23,21.9,56,Summer,No Holiday,Yes,0
2018-06-06,0,21.2,60,Summer,Holiday,Yes,0
2018-06-06,1,20.6,63,Summer,Holiday,Yes,0
2018-06-06,2,20.1,65,Summer,Holiday,Yes,0
2018-06-06,3,19.6,68,Summer,Holiday,Yes,0
2018-06-06,4,19.2,68,Summer,Holiday,Yes,0
2018-06-06,5,18.7,73,Summer,Holiday,Yes,0
2018-06-06,6,18.5,73,Summer,Holiday,Yes,0
2018-06-06,7,19.3,63,Summer,Holiday,Yes,0
2018-06-06,8,21.2,59,Summer,Holiday,Yes,0
2018-06-06,9,22.9,56,Summer,Holiday,Yes,0
2018-06-06,10,24.3,53,Summer,Holiday,Yes,0
2018-06-06,11,25.8,52,Summer,Holiday,Yes,0
2018-06-06,12,27.3,51,Summer,Holiday,Yes,0
2018-06-06,13,27.3,52,Summer,Holiday,Yes,0
2018-06-06,14,27.4,50,Summer,Holiday,Yes,0
2018-06-06,15,27.6,49,Summer,Holiday,Yes,0
2018-06-06,16,27.9,47,Summer,Holiday,Yes,0
2018-06-06,17,27.4,48,Summer,Holiday,Yes,0
2018-06-06,18,26.6,52,Summer,Holiday,Yes,0
2018-06-06,19,24.9,56,Summer,Holiday,Yes,0
2018-06-06,20,23.4,64,Summer,Holiday,Yes,0
2018-06-06,21,22.1,72,Summer,Holiday,Yes,0
2018-06-06,22,20.8,78,Summer,Holiday,Yes,0
2018-06-06,23,20.1,77,Summer,Holiday,Yes,0
2018-06-07,0,19.6,82,Summer,No Holiday,Yes,0
2018-06-07,1,19.1,86,Summer,No Holiday,Yes,0
2018-06-07,2,18.8,88,Summer,No Holiday,Yes,0
2018-06-07,3,18.4,88,Summer,No Holiday,Yes,0
2018-06-07,4,18.1,88,Summer,No Holiday,Yes,0
2018-06-07,5,17.8,91,Summer,No Holiday,Yes,0
2018-06-07,6,18.1,88,Summer,No Holiday,Yes,0
2018-06-07,7,18.6,85,Summer,No Holiday,Yes,0
2018-06-07,8,18.9,82,Summer,No Holiday,Yes,0
2018-06-07,9,20.5,73,Summer,No Holiday,Yes,0
2018-06-07,10,22.0,69,Summer,No Holiday,Yes,0
2018-06-07,11,23.4,62,Summer,No Holiday,Yes,0
2018-06-07,12,25.0,56,Summer,No Holiday,Yes,0
2018-06-07,13,26.7,47,Summer,No Holiday,Yes,0
2018-06-07,14,28.2,44,Summer,No Holiday,Yes,0
2018-06-07,15,29.3,41,Summer,No Holiday,Yes,0
2018-06-07,16,29.3,41,Summer,No Holiday,Yes,0
2018-06-07,17,28.2,51,Summer,No Holiday,Yes,0
2018-06-07,18,25.6,57,Summer,No Holiday,Yes,0
2018-06-07,19,24.0,60,Summer,No Holiday,Yes,0
2018-06-07,20,22.8,67,Summer,No Holiday,Yes,0
2018-06-07,21,21.5,69,Summer,No Holiday,Yes,0
2018-06-07,22,20.9,71,Summer,No Holiday,Yes,0
2018-06-07,23,20.3,77,Summer,No Holiday,Yes,0
2018-06-08,0,19.1,82,Summer,No Holiday,Yes,0
2018-06-08,1,18.8,84,Summer,No Holiday,Yes,0
2018-06-08,2,18.6,84,Summer,No Holiday,Yes,0
2018-06-08,3,18.6,83,Summer,No Holiday,Yes,0
2018-06-08,4,18.5,82,Summer,No Holiday,Yes,0
2018-06-08,5,18.6,81,Summer,No Holiday,Yes,0
2018-06-08,6,18.8,78,Summer,No Holiday,Yes,0
2018-06-08,7,19.1,73,Summer,No Holiday,Yes,0
2018-06-08,8,19.7,69,Summer,No Holiday,Yes,0
2018-06-08,9,21.2,62,Summer,No Holiday,Yes,0
2018-06-08,10,21.9,62,Summer,No Holiday,Yes,0
2018-06-08,11,21.9,64,Summer,No Holiday,Yes,0
2018-06-08,12,23.1,56,Summer,No Holiday,Yes,0
2018-06-08,13,24.2,58,Summer,No Holiday,Yes,0
2018-06-08,14,25.0,54,Summer,No Holiday,Yes,0
2018-06-08,15,26.2,51,Summer,No Holiday,Yes,0
2018-06-08,16,26.6,49,Summer,No Holiday,Yes,0
2018-06-08,17,26.9,49,Summer,No Holiday,Yes,0
2018-06-08,18,26.2,54,Summer,No Holiday,Yes,0
2018-06-08,19,24.5,63,Summer,No Holiday,Yes,0
2018-06-08,20,22.6,71,Summer,No Holiday,Yes,0
2018-06-08,21,21.2,77,Summer,No Holiday,Yes,0
2018-06-08,22,20.5,78,Summer,No Holiday,Yes,0
2018-06-08,23,20.0,79,Summer,No Holiday,Yes,0
2018-06-09,0,19.7,83,Summer,No Holiday,Yes,0
2018-06-09,1,19.7,81,Summer,No Holiday,Yes,0
2018-06-09,2,19.4,84,Summer,No Holiday,Yes,0
2018-06-09,3,19.1,84,Summer,No Holiday,Yes,0
2018-06-09,4,19.0,83,Summer,No Holiday,Yes,0
2018-06-09,5,19.0,85,Summer,No Holiday,Yes,0
2018-06-09,6,19.0,84,Summer,No Holiday,Yes,0
2018-06-09,7,20.2,73,Summer,No Holiday,Yes,0
2018-06-09,8,21.9,62,Summer,No Holiday,Yes,0
2018-06-09,9,24.0,55,Summer,No Holiday,Yes,0
2018-06-09,10,25.8,49,Summer,No Holiday,Yes,0
2018-06-09,11,27.2,46,Summer,No Holiday,Yes,0
2018-06-09,12,28.2,42,Summer,No Holiday,Yes,0
2018-06-09,13,28.8,42,Summer,No Holiday,Yes,0
2018-06-09,14,30.1,35,Summer,No Holiday,Yes,0
2018-06-09,15,29.6,40,Summer,No Holiday,Yes,0
2018-06-09,16,28.7,40,Summer,No Holiday,Yes,0
2018-06-09,17,28.2,39,Summer,No Holiday,Yes,0
2018-06-09,18,27.3,42,Summer,No Holiday,Yes,0
2018-06-09,19,25.7,47,Summer,No Holiday,Yes,0
2018-06-09,20,23.7,62,Summer,No Holiday,Yes,1
2018-06-09,21,22.4,72,Summer,No Holiday,Yes,1
2018-06-09,22,21.0,75,Summer,No Holiday,Yes,0
2018-06-09,23,20.7,66,Summer,No Holiday,Yes,0
2018-06-10,0,20.2,66,Summer,No Holiday,Yes,0
2018-06-10,1,19.7,71,Summer,No Holiday,Yes,1
2018-06-10,2,19.2,69,Summer,No Holiday,Yes,0
2018-06-10,3,18.6,78,Summer,No Holiday,Yes,0
2018-06-10,4,18.3,72,Summer,No Holiday,Yes,0
2018-06-10,5,18.4,70,Summer,No Holiday,Yes,0
2018-06-10,6,18.3,71,Summer,No Holiday,Yes,0
2018-06-10,7,18.4,68,Summer,No Holiday,Yes,0
2018-06-10,8,19.0,65,Summer,No Holiday,Yes,0
2018-06-10,9,19.2,65,Summer,No Holiday,Yes,0
2018-06-10,10,20.2,62,Summer,No Holiday,Yes,0
2018-06-10,11,21.3,56,Summer,No Holiday,Yes,0
2018-06-10,12,23.2,50,Summer,No Holiday,Yes,0
2018-06-10,13,24.2,48,Summer,No Holiday,Yes,0
2018-06-10,14,24.1,51,Summer,No Holiday,Yes,0
2018-06-10,15,24.8,49,Summer,No Holiday,Yes,0
2018-06-10,16,24.8,51,Summer,No Holiday,Yes,0
2018-06-10,17,24.6,52,Summer,No Holiday,Yes,0
2018-06-10,18,24.1,53,Summer,No Holiday,Yes,0
2018-06-10,19,23.4,55,Summer,No Holiday,Yes,0
2018-06-10,20,22.8,55,Summer,No Holiday,Yes,0
2018-06-10,21,22.1,55,Summer,No Holiday,Yes,0
2018-06-10,22,21.5,55,Summer,No Holiday,Yes,0
2018-06-10,23,20.9,56,Summer,No Holiday,Yes,0
2018-06-11,0,20.3,58,Summer,No Holiday,Yes,0
2018-06-11,1,19.8,59,Summer,No Holiday,Yes,0
2018-06-11,2,19.2,60,Summer,No Holiday,Yes,0
2018-06-11,3,18.8,61,Summer,No Holiday,Yes,0
2018-06-11,4,18.8,60,Summer,No Holiday,Yes,0
2018-06-11,5,18.8,61,Summer,No Holiday,Yes,0
2018-06-11,6,18.6,61,Summer,No Holiday,Yes,0
2018-06-11,7,19.1,59,Summer,No Holiday,Yes,0
2018-06-11,8,20.7,55,Summer,No Holiday,Yes,0
2018-06-11,9,22.2,48,Summer,No Holiday,Yes,0
2018-06-11,10,23.7,47,Summer,No Holiday,Yes,0
2018-06-11,11,23.2,52,Summer,No Holiday,Yes,0
2018-06-11,12,23.2,52,Summer,No Holiday,Yes,0
2018-06-11,13,23.7,49,Summer,No Holiday,Yes,0
2018-06-11,14,23.9,47,Summer,No Holiday,Yes,0
2018-06-11,15,22.2,60,Summer,No Holiday,Yes,0
2018-06-11,16,22.0,60,Summer,No Holiday,Yes,0
2018-06-11,17,20.7,72,Summer,No Holiday,Yes,0
2018-06-11,18,19.8,80,Summer,No Holiday,Yes,0
2018-06-11,19,19.4,85,Summer,No Holiday,Yes,1
2018-06-11,20,19.1,84,Summer,No Holiday,Yes,0
2018-06-11,21,19.0,82,Summer,No Holiday,Yes,0
2018-06-11,22,19.0,76,Summer,No Holiday,Yes,0
2018-06-11,23,18.2,93,Summer,No Holiday,Yes,1
2018-06-12,0,18.0,94,Summer,No Holiday,Yes,1
2018-06-12,1,17.7,92,Summer,No Holiday,Yes,0
2018-06-12,2,17.7,87,Summer,No Holiday,Yes,0
2018-06-12,3,17.5,87,Summer,No Holiday,Yes,0
2018-06-12,4,17.5,84,Summer,No Holiday,Yes,0
2018-06-12,5,17.2,87,Summer,No Holiday,Yes,0
2018-06-12,6,16.7,85,Summer,No Holiday,Yes,0
2018-06-12,7,17.1,77,Summer,No Holiday,Yes,0
2018-06-12,8,19.0,67,Summer,No Holiday,Yes,0
2018-06-12,9,21.1,60,Summer,No Holiday,Yes,0
2018-06-12,10,22.1,53,Summer,No Holiday,Yes,0
2018-06-12,11,22.9,54,Summer,No Holiday,Yes,0
2018-06-12,12,24.0,51,Summer,No Holiday,Yes,0
2018-06-12,13,25.7,46,Summer,No Holiday,Yes,0
2018-06-12,14,25.6,45,Summer,No Holiday,Yes,0
2018-06-12,15,26.2,42,Summer,No Holiday,Yes,0
2018-06-12,16,26.2,47,Summer,No Holiday,Yes,0
2018-06-12,17,26.4,47,Summer,No Holiday,Yes,0
2018-06-12,18,24.9,53,Summer,No Holiday,Yes,0
2018-06-12,19,23.1,58,Summer,No Holiday,Yes,0
2018-06-12,20,21.6,62,Summer,No Holiday,Yes,0
2018-06-12,21,20.6,70,Summer,No Holiday,Yes,0
2018-06-12,22,20.0,70,Summer,No Holiday,Yes,0
2018-06-12,23,19.5,72,Summer,No Holiday,Yes,0
2018-06-13,0,19.3,76,Summer,No Holiday,Yes,0
2018-06-13,1,18.9,77,Summer,No Holiday,Yes,0
2018-06-13,2,18.4,75,Summer,No Holiday,Yes,0
2018-06-13,3,18.5,73,Summer,No Holiday,Yes,0
2018-06-13,4,18.7,74,Summer,No Holiday,Yes,0
2018-06-13,5,18.6,76,Summer,No Holiday,Yes,0
2018-06-13,6,18.7,75,Summer,No Holiday,Yes,0
2018-06-13,7,19.4,69,Summer,No Holiday,Yes,0
2018-06-13,8,20.7,65,Summer,No Holiday,Yes,0
2018-06-13,9,22.6,59,Summer,No Holiday,Yes,0
2018-06-13,10,23.0,57,Summer,No Holiday,Yes,0
2018-06-13,11,24.5,51,Summer,No Holiday,Yes,0
2018-06-13,12,24.5,56,Summer,No Holiday,Yes,0
2018-06-13,13,24.9,52,Summer,No Holiday,Yes,0
2018-06-13,14,26.6,50,Summer,No Holiday,Yes,0
2018-06-13,15,25.5,50,Summer,No Holiday,Yes,0
2018-06-13,16,25.8,50,Summer,No Holiday,Yes,0
2018-06-13,17,25.6,57,Summer,No Holiday,Yes,0
2018-06-13,18,23.4,63,Summer,No Holiday,Yes,0
2018-06-13,19,22.8,64,Summer,No Holiday,Yes,0
2018-06-13,20,22.1,65,Summer,No Holiday,Yes,0
2018-06-13,21,21.8,67,Summer,No Holiday,Yes,0
2018-06-13,22,21.6,66,Summer,No Holiday,Yes,0
2018-06-13,23,21.5,62,Summer,No Holiday,Yes,0
2018-06-14,0,21.1,69,Summer,No Holiday,Yes,0
2018-06-14,1,20.8,72,Summer,No Holiday,Yes,0
2018-06-14,2,20.8,73,Summer,No Holiday,Yes,0
2018-06-14,3,20.8,73,Summer,No Holiday,Yes,0
2018-06-14,4,21.0,72,Summer,No Holiday,Yes,0
2018-06-14,5,20.3,84,Summer,No Holiday,Yes,0
2018-06-14,6,19.5,95,Summer,No Holiday,Yes,1
2018-06-14,7,19.4,97,Summer,No Holiday,Yes,1
2018-06-14,8,18.9,97,Summer,No Holiday,Yes,1
2018-06-14,9,19.1,96,Summer,No Holiday,Yes,1
2018-06-14,10,19.7,94,Summer,No Holiday,Yes,1
2018-06-14,11,20.5,79,Summer,No Holiday,Yes,0
2018-06-14,12,21.2,75,Summer,No Holiday,Yes,0
2018-06-14,13,22.8,67,Summer,No Holiday,Yes,0
2018-06-14,14,23.8,62,Summer,No Holiday,Yes,0
2018-06-14,15,24.6,57,Summer,No Holiday,Yes,0
2018-06-14,16,25.0,56,Summer,No Holiday,Yes,0
2018-06-14,17,24.6,57,Summer,No Holiday,Yes,0
2018-06-14,18,24.0,61,Summer,No Holiday,Yes,0
2018-06-14,19,23.6,63,Summer,No Holiday,Yes,0
2018-06-14,20,22.6,74,Summer,No Holiday,Yes,0
2018-06-14,21,22.2,72,Summer,No Holiday,Yes,0
2018-06-14,22,21.8,72,Summer,No Holiday,Yes,0
2018-06-14,23,21.6,68,Summer,No Holiday,Yes,0
2018-06-15,0,21.0,70,Summer,No Holiday,Yes,0
2018-06-15,1,20.6,65,Summer,No Holiday,Yes,0
2018-06-15,2,20.1,67,Summer,No Holiday,Yes,1
2018-06-15,3,18.8,93,Summer,No Holiday,Yes,1
2018-06-15,4,18.0,93,Summer,No Holiday,Yes,1
2018-06-15,5,17.4,86,Summer,No Holiday,Yes,1
2018-06-15,6,17.2,83,Summer,No Holiday,Yes,0
2018-06-15,7,18.2,75,Summer,No Holiday,Yes,0
2018-06-15,8,18.7,71,Summer,No Holiday,Yes,0
2018-06-15,9,20.1,65,Summer,No Holiday,Yes,0
2018-06-15,10,22.0,56,Summer,No Holiday,Yes,0
2018-06-15,11,22.9,57,Summer,No Holiday,Yes,0
2018-06-15,12,24.4,50,Summer,No Holiday,Yes,0
2018-06-15,13,25.3,48,Summer,No Holiday,Yes,0
2018-06-15,14,26.4,43,Summer,No Holiday,Yes,0
2018-06-15,15,26.7,40,Summer,No Holiday,Yes,0
2018-06-15,16,26.5,45,Summer,No Holiday,Yes,0
2018-06-15,17,26.1,45,Summer,No Holiday,Yes,0
2018-06-15,18,25.9,44,Summer,No Holiday,Yes,0
2018-06-15,19,24.3,48,Summer,No Holiday,Yes,0
2018-06-15,20,22.6,51,Summer,No Holiday,Yes,0
2018-06-15,21,21.4,54,Summer,No Holiday,Yes,0
2018-06-15,22,20.4,54,Summer,No Holiday,Yes,0
2018-06-15,23,19.6,55,Summer,No Holiday,Yes,0
2018-06-16,0,19.0,57,Summer,No Holiday,Yes,0
2018-06-16,1,18.4,59,Summer,No Holiday,Yes,0
2018-06-16,2,17.9,60,Summer,No Holiday,Yes,0
2018-06-16,3,17.4,61,Summer,No Holiday,Yes,0
2018-06-16,4,16.9,63,Summer,No Holiday,Yes,0
2018-06-16,5,16.6,65,Summer,No Holiday,Yes,0
2018-06-16,6,16.3,66,Summer,No Holiday,Yes,0
2018-06-16,7,17.0,60,Summer,No Holiday,Yes,0
2018-06-16,8,18.7,57,Summer,No Holiday,Yes,0
2018-06-16,9,20.4,54,Summer,No Holiday,Yes,0
2018-06-16,10,21.8,46,Summer,No Holiday,Yes,0
2018-06-16,11,23.4,46,Summer,No Holiday,Yes,0
2018-06-16,12,24.8,43,Summer,No Holiday,Yes,0
2018-06-16,13,26.2,37,Summer,No Holiday,Yes,0
2018-06-16,14,27.1,40,Summer,No Holiday,Yes,0
2018-06-16,15,27.8,41,Summer,No Holiday,Yes,0
2018-06-16,16,28.3,41,Summer,No Holiday,Yes,0
2018-06-16,17,28.4,43,Summer,No Holiday,Yes,0
2018-06-16,18,28.0,46,Summer,No Holiday,Yes,0
2018-06-16,19,27.2,48,Summer,No Holiday,Yes,0
2018-06-16,20,25.0,60,Summer,No Holiday,Yes,0
2018-06-16,21,23.7,64,Summer,No Holiday,Yes,0
2018-06-16,22,22.8,69,Summer,No Holiday,Yes,0
2018-06-16,23,22.1,73,Summer,No Holiday,Yes,0
2018-06-17,0,21.5,76,Summer,No Holiday,Yes,0
2018-06-17,1,20.9,79,Summer,No Holiday,Yes,0
2018-06-17,2,20.5,76,Summer,No Holiday,Yes,0
2018-06-17,3,19.9,80,Summer,No Holiday,Yes,0
2018-06-17,4,19.4,82,Summer,No Holiday,Yes,0
2018-06-17,5,19.0,85,Summer,No Holiday,Yes,0
2018-06-17,6,18.9,83,Summer,No Holiday,Yes,0
2018-06-17,7,19.6,75,Summer,No Holiday,Yes,0
2018-06-17,8,21.1,70,Summer,No Holiday,Yes,0
2018-06-17,9,22.5,66,Summer,No Holiday,Yes,0
2018-06-17,10,23.0,66,Summer,No Holiday,Yes,0
2018-06-17,11,23.6,63,Summer,No Holiday,Yes,0
2018-06-17,12,24.8,56,Summer,No Holiday,Yes,0
2018-06-17,13,25.7,52,Summer,No Holiday,Yes,0
2018-06-17,14,26.8,44,Summer,No Holiday,Yes,0
2018-06-17,15,27.3,51,Summer,No Holiday,Yes,0
2018-06-17,16,26.6,51,Summer,No Holiday,Yes,0
2018-06-17,17,25.6,58,Summer,No Holiday,Yes,0
2018-06-17,18,25.0,59,Summer,No Holiday,Yes,0
2018-06-17,19,24.2,62,Summer,No Holiday,Yes,0
2018-06-17,20,23.1,67,Summer,No Holiday,Yes,0
2018-06-17,21,22.7,66,Summer,No Holiday,Yes,0
2018-06-17,22,22.2,70,Summer,No Holiday,Yes,0
2018-06-17,23,21.7,74,Summer,No Holiday,Yes,0
2018-06-18,0,21.3,74,Summer,No Holiday,Yes,0
2018-06-18,1,21.0,74,Summer,No Holiday,Yes,0
2018-06-18,2,20.7,76,Summer,No Holiday,Yes,0
2018-06-18,3,20.5,77,Summer,No Holiday,Yes,0
2018-06-18,4,20.2,78,Summer,No Holiday,Yes,0
2018-06-18,5,20.0,80,Summer,No Holiday,Yes,0
2018-06-18,6,20.0,78,Summer,No Holiday,Yes,0
2018-06-18,7,20.6,76,Summer,No Holiday,Yes,0
2018-06-18,8,22.7,65,Summer,No Holiday,Yes,0
2018-06-18,9,24.7,59,Summer,No Holiday,Yes,0
2018-06-18,10,26.1,53,Summer,No Holiday,Yes,0
2018-06-18,11,27.3,45,Summer,No Holiday,Yes,0
2018-06-18,12,28.4,45,Summer,No Holiday,Yes,0
2018-06-18,13,29.4,42,Summer,No Holiday,Yes,0
2018-06-18,14,29.8,36,Summer,No Holiday,Yes,0
2018-06-18,15,30.5,34,Summer,No Holiday,Yes,0
2018-06-18,16,30.5,34,Summer,No Holiday,Yes,0
2018-06-18,17,29.5,36,Summer,No Holiday,Yes,0
2018-06-18,18,29.2,35,Summer,No Holiday,Yes,0
2018-06-18,19,28.1,38,Summer,No Holiday,Yes,0
2018-06-18,20,25.7,43,Summer,No Holiday,Yes,0
2018-06-18,21,23.8,48,Summer,No Holiday,Yes,0
2018-06-18,22,22.9,56,Summer,No Holiday,Yes,0
2018-06-18,23,22.3,59,Summer,No Holiday,Yes,0
2018-06-19,0,21.5,63,Summer,No Holiday,Yes,0
2018-06-19,1,20.9,66,Summer,No Holiday,Yes,0
2018-06-19,2,20.2,71,Summer,No Holiday,Yes,0
2018-06-19,3,19.9,69,Summer,No Holiday,Yes,0
2018-06-19,4,19.7,73,Summer,No Holiday,Yes,0
2018-06-19,5,19.4,77,Summer,No Holiday,Yes,0
2018-06-19,6,19.1,75,Summer,No Holiday,Yes,0
2018-06-19,7,19.9,72,Summer,No Holiday,Yes,0
2018-06-19,8,21.1,66,Summer,No Holiday,Yes,0
2018-06-19,9,22.4,62,Summer,No Holiday,Yes,0
2018-06-19,10,23.7,56,Summer,No Holiday,Yes,0
2018-06-19,11,24.6,53,Summer,No Holiday,Yes,0
2018-06-19,12,25.8,48,Summer,No Holiday,Yes,0
2018-06-19,13,26.6,46,Summer,No Holiday,Yes,0
2018-06-19,14,27.2,44,Summer,No Holiday,Yes,0
2018-06-19,15,26.7,42,Summer,No Holiday,Yes,0
2018-06-19,16,26.1,46,Summer,No Holiday,Yes,0
2018-06-19,17,25.1,51,Summer,No Holiday,Yes,0
2018-06-19,18,24.1,57,Summer,No Holiday,Yes,0
2018-06-19,19,23.3,59,Summer,No Holiday,Yes,0
2018-06-19,20,22.4,62,Summer,No Holiday,Yes,0
2018-06-19,21,21.6,66,Summer,No Holiday,Yes,0
2018-06-19,22,20.8,71,Summer,No Holiday,Yes,0
2018-06-19,23,20.1,73,Summer,No Holiday,Yes,0
2018-06-20,0,19.7,71,Summer,No Holiday,Yes,0
2018-06-20,1,19.6,73,Summer,No Holiday,Yes,0
2018-06-20,2,19.6,78,Summer,No Holiday,Yes,0
2018-06-20,3,19.4,79,Summer,No Holiday,Yes,0
2018-06-20,4,19.1,82,Summer,No Holiday,Yes,0
2018-06-20,5,19.1,83,Summer,No Holiday,Yes,0
2018-06-20,6,19.4,83,Summer,No Holiday,Yes,0
2018-06-20,7,20.0,77,Summer,No Holiday,Yes,0
2018-06-20,8,20.6,77,Summer,No Holiday,Yes,0
2018-06-20,9,21.1,73,Summer,No Holiday,Yes,0
2018-06-20,10,22.2,70,Summer,No Holiday,Yes,0
2018-06-20,11,23.7,56,Summer,No Holiday,Yes,0
2018-06-20,12,25.2,53,Summer,No Holiday,Yes,0
2018-06-20,13,26.2,51,Summer,No Holiday,Yes,0
2018-06-20,14,27.5,47,Summer,No Holiday,Yes,0
2018-06-20,15,27.9,45,Summer,No Holiday,Yes,0
2018-06-20,16,28.2,48,Summer,No Holiday,Yes,0
2018-06-20,17,28.0,50,Summer,No Holiday,Yes,0
2018-06-20,18,27.0,55,Summer,No Holiday,Yes,0
2018-06-20,19,25.6,61,Summer,No Holiday,Yes,0
2018-06-20,20,23.3,68,Summer,No Holiday,Yes,0
2018-06-20,21,21.6,74,Summer,No Holiday,Yes,0
2018-06-20,22,20.6,78,Summer,No Holiday,Yes,0
2018-06-20,23,20.1,82,Summer,No Holiday,Yes,0
2018-06-21,0,20.0,83,Summer,No Holiday,Yes,0
2018-06-21,1,20.1,82,Summer,No Holiday,Yes,0
2018-06-21,2,20.2,82,Summer,No Holiday,Yes,0
2018-06-21,3,20.0,83,Summer,No Holiday,Yes,0
2018-06-21,4,19.6,87,Summer,No Holiday,Yes,0
2018-06-21,5,19.4,82,Summer,No Holiday,Yes,0
2018-06-21,6,19.5,80,Summer,No Holiday,Yes,0
2018-06-21,7,19.9,74,Summer,No Holiday,Yes,0
2018-06-21,8,21.4,65,Summer,No Holiday,Yes,0
2018-06-21,9,22.7,59,Summer,No Holiday,Yes,0
2018-06-21,10,23.9,57,Summer,No Holiday,Yes,0
2018-06-21,11,25.5,57,Summer,No Holiday,Yes,0
2018-06-21,12,26.4,46,Summer,No Holiday,Yes,0
2018-06-21,13,27.3,33,Summer,No Holiday,Yes,0
2018-06-21,14,28.0,39,Summer,No Holiday,Yes,0
2018-06-21,15,28.3,40,Summer,No Holiday,Yes,0
2018-06-21,16,28.5,42,Summer,No Holiday,Yes,0
2018-06-21,17,28.4,43,Summer,No Holiday,Yes,0
2018-06-21,18,27.8,43,Summer,No Holiday,Yes,0
2018-06-21,19,26.9,42,Summer,No Holiday,Yes,0
2018-06-21,20,25.1,55,Summer,No Holiday,Yes,0
2018-06-21,21,23.8,63,Summer,No Holiday,Yes,0
2018-06-21,22,22.8,67,Summer,No Holiday,Yes,0
2018-06-21,23,21.9,59,Summer,No Holiday,Yes,0
2018-06-22,0,20.7,67,Summer,No Holiday,Yes,0
2018-06-22,1,20.2,75,Summer,No Holiday,Yes,0
2018-06-22,2,19.8,80,Summer,No Holiday,Yes,0
2018-06-22,3,19.3,85,Summer,No Holiday,Yes,0
